id,original_text,clean_text,sentiment,polarity,subjectivity,lang,place,place_coord_boundaries
1249014634151137281,Game Of Thrones Anyday! 🔥 https://t.co/R5MDRjwdtG,Game Of Thrones Anyday,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,en,Sri Lanka,
1249014528316182534,@amandaoee_ these writers had EIGHT SEASONS to develop these characters and they barely did that. Most game of thro… https://t.co/H7CZmu4cct,amandaoee_ writers EIGHT SEASONS develop characters barely Most game thro,"Sentiment(polarity=0.04999999999999999, subjectivity=0.45)",0.04999999999999999,0.45,en,Hell,
1249014405250945026,"@PRSundar64 Game of Thrones Series
Parasite Movie",PRSundar64 Game Thrones Series Parasite Movie,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,en,,
1249014369284837377,@_garrywalia Game of thrones सीजन देख लो अब तक के सबसे बेहतरीन सीजन ह,_garrywalia Game thrones,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,hi,India,
1249014289937170435,re-watching game of thrones for the fifth time and crying over everything,re-watching game thrones fifth time crying everything,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.5)",-0.30000000000000004,0.5,en,,
1249014270270078982,"@luscas from the grave, power is power e too many gods do álbum de game of thrones",luscas grave power power e many gods lbum de game thrones,"Sentiment(polarity=0.04999999999999999, subjectivity=0.45)",0.04999999999999999,0.45,en,,
1249014204549550081,@EvilGayCockyGrl @JulieDylanEd @joshua_tmm @Ethan_gre Someone walked me through it when I was trying to avoid Game of Thrones spoilers 😂,EvilGayCockyGrl JulieDylanEd joshua_tmm Ethan_gre Someone walked I trying avoid Game Thrones spoilers,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,en,At a desk writing smut,
1249014178083471361,Finished Game of thrones last night 🤯,Finished Game thrones last night,"Sentiment(polarity=-0.2, subjectivity=0.23333333333333334)",-0.2,0.23333333333333334,en,Everywhere,
1249014129567977475,"It's weird because now people who haven't seen Game of Thrones don't wanna watch it. ""Yea but I heard that last season sucked."" True. But",It 's weird people n't seen Game Thrones n't wan na watch `` Yea I heard last season sucked '' True But,"Sentiment(polarity=-0.15000000000000002, subjectivity=0.4533333333333333)",-0.15000000000000002,0.4533333333333333,en,"Thugs Mansion, Kansas",
1249014078154170374,"How hasn't everyone seen game of thrones, I know I was late watching the first 7 season but kinell 🤦‍♀️ #thechase",How n't everyone seen game thrones I know I late watching first 7 season kinell thechase,"Sentiment(polarity=-0.15, subjectivity=0.4444444444444444)",-0.15,0.4444444444444444,en,Sheff,
1249014062798843905,Sometimes I sit back and think about that terrible final season of Game of Thrones and get mad all over again.,Sometimes I sit back think terrible final season Game Thrones get mad,"Sentiment(polarity=-0.40499999999999997, subjectivity=0.6799999999999999)",-0.40499999999999997,0.6799999999999999,en,United States,
1249014049913933826,i just wanna do a thread of game of thrones soundtracks but idk if i'll get suspended for it https://t.co/WYQqOvdZ5S,wan na thread game thrones soundtracks idk 'll get suspended,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.275)",-0.30000000000000004,0.275,en,,
1249014033971281920,"@jimadair3 Game of Thrones fans may forget that 4 bounces delayed us from starting ""The Bells"" and thus my heart wa… https://t.co/suRUqgxk4P",jimadair3 Game Thrones fans may forget 4 bounces delayed us starting `` The Bells '' thus heart wa,"Sentiment(polarity=-0.2, subjectivity=0.25)",-0.2,0.25,en,,
1249013991361269761,"@MoohSeKaanTak me being a diehard got fan, I could watch Money Heist with no complaints as Game Of Thrones had much more nudity.",MoohSeKaanTak diehard got fan I could watch Money Heist complaints Game Of Thrones much nudity,"Sentiment(polarity=-0.1, subjectivity=0.30000000000000004)",-0.1,0.30000000000000004,en,sitting on top of sid!!,
1249013981538369538,Never seen game of thrones #thechase,Never seen game thrones thechase,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,en,Gin Boulevard UK,
1249013907123036160,"me: listens to a game of thrones soundtrack

also me: https://t.co/9yO1SWOd5N",listens game thrones soundtrack also,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,en,,
1249013895664152576,"Elías me propuso que vea Naruto y el iba mirar Game of thrones si yo la arrancaba...

Y bueno,acá estoy,en el terce… https://t.co/dyjLNcwBI3",He proposed that would see Naruto looking Thrones Game if I tore ac ... Well I'm in the terce,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,es,"Monte Buey, Córdoba, Argentina",
1249013845542068224,"Ok here it is, my GoT final season re-examined, now that we've had a year to sit and think on it

 https://t.co/9fYOZvriIv",Ok GoT final season re-examined 've year sit think,"Sentiment(polarity=0.25, subjectivity=0.75)",0.25,0.75,en,"Covina, CA",
1249013799052431360,"Nonton game of thrones, tp lupa udah sampe season berapa, ya kali dari awal😭",Watch the game thrones season until tp forgotten already how ya times from the beginning,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,in,,
1249013768920727557,"مسلسلك الحالي: icerde 
اخر مسلسل خلصته: La casa de papel 
مسلسل ناوي تبدأ تشوفه: Ramo
مسلسل متردد تشوفه: Game of th… https://t.co/GmwyFJg67R",icerde The paper house Ramo Game th,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,ar,Çukur,
1249013698594623488,Game of Thrones [S1E6] https://t.co/wp9ci3GuVG,Game Thrones S1E6,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,en,,
1249013608345939969,@Hernandeleon3 @ma7it0rres @guilleniski4 @Martin_Castro24 @Lluislucas12 @Juan5Viana @agustin3ale @dequ81… https://t.co/JRk6ZhfToO,Hernandeleon3 ma7it0rres guilleniski4 Martin_Castro24 Lluislucas12 Juan5Viana agustin3ale dequ81,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Canelones - Uruguay,
1249013543699197953,Everyone annoyed me for years to watch Game of Thrones. I got into it at season 5 finally only for the show to turn shit 🙃,Everyone annoyed years watch Game Thrones I got season 5 finally show turn shit,"Sentiment(polarity=-0.25, subjectivity=0.75)",-0.25,0.75,en,,
1249013510895366146,@moviemenfes Game of thrones,moviemenfes Game thrones,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,en,"Bandung, Jawa Barat",
1249013314849583104,the last 3 seasons of game of thrones should have been named game of thorns instead,last 3 seasons game thrones named game thorns instead,"Sentiment(polarity=-0.26666666666666666, subjectivity=0.2888888888888889)",-0.26666666666666666,0.2888888888888889,en,,
1249013309032091651,Sla o jeito q a abertura de game of thrones é tão perfeita é deferente,Sla way q perfect game thrones opening deferens,"Sentiment(polarity=0.3, subjectivity=0.7)",0.3,0.7,pt,"Planaltina, Brasil",
1249013207248834573,"@jovemnerd @leonelcaldela Devee

E aproveita e baixa o mod de Game of Thrones também ⚔️",Jovem Nerd leonelcaldela Devee And harnesses and low mod Game Thrones also,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.3666666666666667)",-0.06666666666666667,0.3666666666666667,pt,,
1249013205277511682,"Imma rant bc im an emocional reck atm, na primeira temporada they did the doggy dirty e agora fizeram o mm ao fucki… https://t.co/rF7qg4CgZS",Imma rant bc im emocional reck atm na primeira temporada doggy dirty e agora fizeram mm ao fucki,"Sentiment(polarity=-0.6, subjectivity=0.8)",-0.6,0.8,en,Quarentena Welele ,
1249013103729299456,@raaleh I wish they hadn't rushed the second season and given it the level of backing that Game of Thrones got. Eve… https://t.co/WPSot3R2Fr,raaleh I wish n't rushed second season given level backing Game Thrones got Eve,"Sentiment(polarity=-0.2, subjectivity=0.2)",-0.2,0.2,en,"Nottingham, England",
1249013069780574211,"8 friends, 8 series

Game of thrones
True detective
Westworld
Lost
Dark
Peaky blinders
Vikings
Fargo

@hamideslami_… https://t.co/Dm7iQxPqPh",8 friends 8 series Game thrones True detective Westworld Lost Dark Peaky blinders Vikings Fargo hamideslami_,"Sentiment(polarity=-0.02500000000000001, subjectivity=0.4625)",-0.02500000000000001,0.4625,en,,
1249012884409061376,Might run Game of Thrones back so I can feel something again,Might run Game Thrones back I feel something,"Sentiment(polarity=-0.2, subjectivity=0.2)",-0.2,0.2,en,"Dallas, TX",
1249012854784692224,"todo mundo na tl: meu deus as aulas GENTE AS AULAS TAMO FODIDO

o enrico: nossa gente em game of thrones...",everyone in tl my god PEOPLE AS CLASSES TAMO FUCKED classes Enrico our people in game thrones ...,"Sentiment(polarity=-0.5, subjectivity=0.55)",-0.5,0.55,pt,ela/dela,
1249012829698613248,"*SÉRIES QUE TODO MUNDO JÁ VIU E EU NÃO*
- Friends
- Teen Woof
- Supernatural
- Game of Thrones

(em minha defesa já comecei friends)",* S RIES THAT EVERYONE AND I SAW J N O * Friends Teen Woof Supernatural Game Thrones in my defense already started friends,"Sentiment(polarity=-0.07777777777777779, subjectivity=0.32222222222222224)",-0.07777777777777779,0.32222222222222224,pt,"Belo Horizonte, Brasil",
1249012758827458560,"4. robb stark — game of thrones 
(also known as the King of the North) https://t.co/UY6yvmldbs",4. robb stark game thrones also known King North,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.5)",-0.30000000000000004,0.5,en,lg[b]t | she/her ,
1249012752674406401,"Here is a short list of some books I plan on reading/rereading:

💚 The Hunger
💚 Ivory &amp; Bone
💚 Descendent of the Crane
💚 Game of Thrones",Here short list books I plan reading/rereading The Hunger Ivory amp Bone Descendent Crane Game Thrones,"Sentiment(polarity=-0.2, subjectivity=0.35)",-0.2,0.35,en,"Philadelphia, PA",
1249012660139692033,2020 is the last season of game of thrones but with x10 bad writing https://t.co/QZyBqLbg3c,2020 last season game thrones x10 bad writing,"Sentiment(polarity=-0.36666666666666664, subjectivity=0.37777777777777777)",-0.36666666666666664,0.37777777777777777,en,,
1249012603814207488,"To everyone in the past decade who has told me to watch game of thrones and then heard my ""ehh, no... but I'll read… https://t.co/cxAs0HSa6A",To everyone past decade told watch game thrones heard `` ehh ... I 'll read,"Sentiment(polarity=-0.325, subjectivity=0.325)",-0.325,0.325,en,"Los Angeles, CA",
1249012581639094273,"@State_Champs Ozark, breaking bad, or game of thrones?",State_Champs Ozark breaking bad game thrones,"Sentiment(polarity=-0.5499999999999999, subjectivity=0.5333333333333333)",-0.5499999999999999,0.5333333333333333,en,"Dallas, TX",
1249012574328406016,Shit just went game of thrones,Shit went game thrones,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.6000000000000001)",-0.30000000000000004,0.6000000000000001,en,"Manchester, England",
1249012535530930177,"Top 10 Best shows 
my picks :

Breaking Bad
Dark
Game Of Thrones (hotstar) 
Prison break ( hotstar) 
The Witcher
Mo… https://t.co/IZahJ2KsHu",Top 10 Best shows picks Breaking Bad Dark Game Of Thrones hotstar Prison break hotstar The Witcher Mo,"Sentiment(polarity=0.050000000000000024, subjectivity=0.4533333333333333)",0.050000000000000024,0.4533333333333333,en,"Hyderabad, India",
